Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
proof_answer_right_8d65dff3	l	Even with that proof it's pretty hard to get my brain to accept it.	game/script/script.rpy	1053	l "[what]"
proof_answer_right_0a195e11	l	I feel like when I'm going to admit I believe you there is going to come an entire camera crew out of nowhere and I'll be made fun of in some bad tv show. But let's say I am starting to believe you a little bit so we won't have the camera crew barge in on us.	game/script/script.rpy	1054	l "[what]"
proof_answer_right_4ca53e3b	l	So what is this all about?	game/script/script.rpy	1055	l "[what]"
proof_answer_right_b08b7141	n	Suddenly you catch a glimpse of utter shock on Lilith's face.	game/script/script.rpy	1057	n "[what]"
proof_answer_right_a3d53f2e	l	Wait, you... You guessed the word I was thinking of?	game/script/script.rpy	1058	l "[what]"
proof_answer_right_3505fe4b	l	I mean sure, you said you would do that but I didn't expect for you to get it right if I'm being honest.	game/script/script.rpy	1059	l "[what]"
proof_answer_right_d86d8fdd	l	This all feels so surreal, I mean I'm starting to believe you but I feel like if I say I completly believe you some cameracrew will come out from their hiding spots and make fun of me for believing something so stupid.	game/script/script.rpy	1060	l "[what]"
proof_answer_right_929c30ce	l	So if I'd hypothetically believe you, what is all of this about?	game/script/script.rpy	1061	l "[what]"
proof_giveAnswer_d44723aa	l	Uhm, alright, but that defeats the purpose of this doesn't it? The number I had in mind was -72,8947.	game/script/script.rpy	1067	l "[what]"
proof_giveAnswer_003250e7	l	Listen, I'm really thankful for you saving my life and everything but I think you could atleast give me some semblance of an explanation.	game/script/script.rpy	1068	l "[what]"
proof_giveAnswer_aa3db15e	l	This is all a bit much for me, I think I'm better of heading back to home.	game/script/script.rpy	1069	l "[what]"
proof_giveAnswer_eaee9da4	l	Uhm, alright, but that defeats the purpose of this doesn't it? The word was thinking of is electronegativity.	game/script/script.rpy	1074	l "[what]"
proof_giveAnswer_003250e7_1	l	Listen, I'm really thankful for you saving my life and everything but I think you could atleast give me some semblance of an explanation.	game/script/script.rpy	1075	l "[what]"
proof_giveAnswer_aa3db15e_1	l	This is all a bit much for me, I think I'm better of heading back to home.	game/script/script.rpy	1076	l "[what]"
proof_convincePast_70a433c5	l	Once upon a time there was a world, but the world doesn't concern this story.	game/script/script.rpy	1136	l "[what]"
proof_convincePast_2a1c4552	l	For the story we need to look high in the inkfilled sea some like to call the night.	game/script/script.rpy	1137	l "[what]"
proof_convincePast_e3116583	l	Floating in that sea is the majestic moon herself who guides us through the night and turns gold to silver, confidence to elegance.	game/script/script.rpy	1138	l "[what]"
proof_convincePast_1dc70e2a	l	The majestic moon is far from alone though, in the dark she is kept company by a thousand stars tha shine almost as bright as herself and one special raven with a silver crown.	game/script/script.rpy	1142	l "[what]"
proof_convincePast_5c43f789	l	The little raven was a prince, his parents ruled their raven-kingdom on a nice looking kind throne carved out from the wood of an oak.	game/script/script.rpy	1143	l "[what]"
proof_convincePast_4f88e190	l	The prince would one day inherit the throne but he still felt sad somehow. That was untill he noticed a silver light reflecting from his crown as he was between waking and dreams.	game/script/script.rpy	1144	l "[what]"
proof_convincePast_a969aa9f	l	The raven looked up and noticed the shining moon and from that day on he never left her side.	game/script/script.rpy	1148	l "[what]"
proof_convincePast_512bd1ba	l	They talk for hours, about everything and nothing. When the night would end in one part of the world the raven would follow the moon to another.	game/script/script.rpy	1149	l "[what]"
proof_convincePast_f5baf3f0	l	To this day you can still clearly see them when they come visit you.	game/script/script.rpy	1150	l "[what]"
proof_convincePast_50dd1d5f	l	The end.	game/script/script.rpy	1151	l "[what]"
proof_convincePast_795ea8b2		Error, you are not supposed to see this.	game/script/script.rpy	1154	"[what]"
proof_convincePast_c59d40bb	l	That's the end of this part of the story, like I said you are the only person I've ever told this to so I hope you'll make good use out of it.	game/script/script.rpy	1156	l "[what]"
groundhog_breakingLoop_6a3f6e18	l	So...	game/script/script.rpy	1165	l "[what]"
groundhog_breakingLoop_01dcbc04	l	You mean that I have died multiple times in here and that every time I do so you get sent back in time?	game/script/script.rpy	1166	l "[what]"
groundhog_breakingLoop_20803b6d	l	So does you saving me just now mean that we are save? That your whole looping problem is able to stop?	game/script/script.rpy	1167	l "[what]"
groundhog_breakingLoop_loopGone_18cbb59b	n	A wide grin appears on Lilith's face.	game/script/script.rpy	1180	n "[what]"
groundhog_breakingLoop_loopGone_f7608a8d	l	So, did we just cheat death? We actually did it, didn't we? Thank you so much for saving me [name]!	game/script/script.rpy	1181	l "[what]"
groundhog_breakingLoop_loopGone_75b5df23	l	Is it weird for me to feel absolutely ecstatic right now?	game/script/script.rpy	1185	l "[what]"
loopGone_strangeSituation_d4e3a3c6	l	I suppose you are right, this is quite an exceptional scenario. I thought that atleast one person must've had this happen to them before, but those odds seem pretty low in retrospect.	game/script/script.rpy	1194	l "[what]"
loopGone_strangeSituation_a815f6bb	n	Lilith gives you a thumbs-up and a cute laugh.	game/script/script.rpy	1195	n "[what]"
loopGone_strangeSituation_cefa2c24	l	And despite the odds you did everything you could and saved me! You are... sort of my hero now?	game/script/script.rpy	1196	l "[what]"
loopGone_strangeSituation_b6753770	n	Lilith begins to turn a bright red, she begins to more closely resemble a cute tomato than a human.	game/script/script.rpy	1197	n "[what]"
loopGone_strangeSituation_7ef50fa1	n	Somehow she must've noticed her excessive blushing as she covers her face up with her hands and begins to giggle.	game/script/script.rpy	1198	n "[what]"
loopGone_strangeSituation_1dec4028	l	Sorry, once I get blushing I turn beet red really quickly.	game/script/script.rpy	1199	l "[what]"
loopGone_everyRightToBeHappy_3ac7cc84	l	Huh, you are right, aren't you?	game/script/script.rpy	1202	l "[what]"
loopGone_everyRightToBeHappy_181f331f	l	I shouldn't seek justification for my feelings. Especially now, we literally cheated death itself so I have every right to feel exstatic! Well, it was mostly your work but still, that doesn't happen every day.	game/script/script.rpy	1203	l "[what]"
loopGone_everyRightToBeHappy_09026536	n	Lilith lets out a small chuckle.	game/script/script.rpy	1206	n "[what]"
loopGone_everyRightToBeHappy_cc4afa5f	l	I suppose that it happened quite a few days for you but still, that's cheating!	game/script/script.rpy	1207	l "[what]"
loopGone_everyRightToBeHappy_a988d70f	n	Lilith pauses for a few seconds while looking you into the eyes. A soft smile has formed on her lips.	game/script/script.rpy	1208	n "[what]"
loopGone_everyRightToBeHappy_a86a9bb5	l	Thank you [name], thank you for both saving me from my impending doom and for this date. I am really having a blast right now, although I must admit I had a slight headache trying to get my head around this whole thing.	game/script/script.rpy	1210	l "[what]"
loopGone_happyForYou_d9637e15	l	Then come dance with me!	game/script/script.rpy	1215	l "[what]"
loopGone_happyForYou_6ffee180	n	Lilith gets up and beckons you closer with a wide smile.	game/script/script.rpy	1216	n "[what]"
loopGone_happyForYou_f10cff84	n	The two of you begin to move around with all kinds of limb-shaking that probably could be considered dancing by some.	game/script/script.rpy	1217	n "[what]"
loopGone_happyForYou_fakeout_fd6528b1	n	You are happy to indulge in the dancing, as it makes you spend some precious time with Lilith. You are however not all too happy when you think about what is going to happen next, you try to ignore it but the thought keeps lingering in your head all the same.	game/script/script.rpy	1236	n "[what]"
loopGone_happyForYou_real_9e1da5e4	n	Knowing that you finally saved Lilith fills you with seemingly endless energy.	game/script/script.rpy	1239	n "[what]"
groundhog_breakingLoop_loopStillExists_51055c9c	l	Ah, so the loop still exists? I mean, me dying constantly doesn't seem like it's much fun but look at it from the bright side!	game/script/script.rpy	1247	l "[what]"
groundhog_breakingLoop_loopStillExists_296dddf3	l	We could form a team to be true heroes! With your ability to relive the same moments and with my ability to... well die, I suppose, we could be practically unstoppable! We would be able to prevent disasters even before they happen.	game/script/script.rpy	1249	l "[what]"
groundhog_breakingLoop_loopStillExists_741c4213	l	Well, that is if we ever get out of here alive in the first place.	game/script/script.rpy	1251	l "[what]"
groundhog_breakingLoop_loopStillExists_db1910c6	n	Lilith lets out a small chuckle but the concern in her eyes is clearly visible.	game/script/script.rpy	1252	n "[what]"
groundhog_breakingLoop_loopStillExists_735bcedd	l	Sorry, this is still a bit much for me. I mean imagine that someone you were dating just told you that the two of you are stuck in a seemingly endless loop that always ends up with you dying. That would be pretty mind-boggling, wouldn't it?	game/script/script.rpy	1253	l "[what]"
groundhog_breakingLoop_loopStillExists_9c91b908	l	Yes, I suppose that's one way to put it.	game/script/script.rpy	1256	l "[what]"
groundhog_breakingLoop_loopStillExists_60abe6ae	n	Lilith lets out a small sigh and tries to give you a sincere smile.	game/script/script.rpy	1257	n "[what]"
groundhog_breakingLoop_loopStillExists_9f41fec9	l	But it's not that useful to keep groaning about our situation, is it? Maybe it's a better idea to get some information that we can use.	game/script/script.rpy	1258	l "[what]"
groundhog_breakingLoop_loopStillExists_7c44de01	n	Lilith pauses for a few seconds.	game/script/script.rpy	1260	n "[what]"
groundhog_breakingLoop_loopStillExists_9b0d8022	l	For example, what do you think will happen once we make it past this date? Past this day even, do you think you would be stuck in a loop of reloading day after day for the years that we spend together or that all of this will go away when we make it through today?	game/script/script.rpy	1261	l "[what]"
groundhog_breakingLoop_loopStillExists_5e81dc82	l	Hmm, then I wonder what made you experience a groundhog day scenario on this day and not any other one.	game/script/script.rpy	1270	l "[what]"
groundhog_breakingLoop_loopStillExists_a13dbb60	l	Would it really have been caused by our date? And if that's the case then what would you need to do to get out of it?	game/script/script.rpy	1271	l "[what]"
groundhog_breakingLoop_loopStillExists_0753923a	l	So when I was killed by that loose bullet you had to relive this day again, right?	game/script/script.rpy	1274	l "[what]"
groundhog_breakingLoop_loopStillExists_09500157	l	So when I was killed by that merlin you had to relive this day again, right?	game/script/script.rpy	1276	l "[what]"
groundhog_breakingLoop_loopStillExists_d03f3eaa	l	So when I died because of my allergy you had to relive this day again, right?	game/script/script.rpy	1278	l "[what]"
groundhog_breakingLoop_loopStillExists_7367b30e	n	You nod.	game/script/script.rpy	1279	n "[what]"
groundhog_breakingLoop_loopStillExists_3c46bb85	l	Hmm, in that case I would advise you to try to not get me killed.	game/script/script.rpy	1280	l "[what]"
groundhog_breakingLoop_loopStillExists_62b65181	n	Lilith burst out to laughter. It's not really the joyous kind, you can feel the discomfort seeping from behind the facade.	game/script/script.rpy	1281	n "[what]"
groundhog_breakingLoop_loopStillExists_4d5f5346	l	Sorry, I'm not really accustomed to this whole thing yet. I have no clue how I could help you but if you have anything in mind just let me know.	game/script/script.rpy	1282	l "[what]"
loopStillExists_forTheRestOfOurLives_c41af916	l	I really hope that will not be the case, I don't want to die too early ofcourse, but when I have lived a long life and my time has come I'd be more than happy to go.	game/script/script.rpy	1287	l "[what]"
loopStillExists_forTheRestOfOurLives_2ed7e7ef	n	Lilith looks at you as to make sure you're processing all of this, you give her a silent nod and she continues.	game/script/script.rpy	1288	n "[what]"
loopStillExists_forTheRestOfOurLives_e33fba4e	l	I mean, imagine what a nightmare it must be for the both of us.	game/script/script.rpy	1289	l "[what]"
loopStillExists_forTheRestOfOurLives_6943c05e	l	You would be cursed with always having to save an old lady that could literally die any moment, always just buying her a few extra hours.	game/script/script.rpy	1290	l "[what]"
loopStillExists_forTheRestOfOurLives_3f5def19	l	And I would be cursed with never getting to pass away, I would be the oldest person that was ever alive and just be a living heap of flesh and wrinkles after a year or 200. No matter how much I would pray for the sweet release of death it would never come, or atleast I would never be aware that it came as you would just rewind and try to fix it.	game/script/script.rpy	1291	l "[what]"
loopStillExists_forTheRestOfOurLives_98a57a8f	n	Lilith shudders.	game/script/script.rpy	1292	n "[what]"
loopStillExists_forTheRestOfOurLives_eec8d065	l	Let's just hope that this loop will end for the both of us before we get at that point.	game/script/script.rpy	1293	l "[what]"
loopStillExists_forTheRestOfOurLives_4d9100eb	n	Shaken by the images of a living heap of flesh and wrinkles you can only agree with her.	game/script/script.rpy	1294	n "[what]"
groundhog_escapeFate_a31ea88c	l	So I keep dying? Interesting...	game/script/script.rpy	1300	l "[what]"
groundhog_escapeFate_5ce86acb	l	Before that stray bullet I never really got in close contact with death.	game/script/script.rpy	1302	l "[what]"
groundhog_escapeFate_f61c4bbd	l	Before that merlin I never really got in close contact with death.	game/script/script.rpy	1304	l "[what]"
groundhog_escapeFate_b14aa21a	l	Before that alleged allergic reaction I never really got in close contact with death. Atleast not to the point of literally dying.	game/script/script.rpy	1306	l "[what]"
groundhog_escapeFate_c1930a0b	n	Lilith scratches her head.	game/script/script.rpy	1308	n "[what]"
groundhog_escapeFate_c506fa10	l	So, why do you think I keep dying all of the sudden?	game/script/script.rpy	1309	l "[what]"
groundhog_escapeFate_myFault_6a04b4a1	n	Lilith bursts out laughing.	game/script/script.rpy	1320	n "[what]"
groundhog_escapeFate_myFault_e5f6e719	l	Sorry, it's still a bit much to take in right now.	game/script/script.rpy	1321	l "[what]"
groundhog_escapeFate_myFault_24ead0f5	l	So, our dates always end up killing me, right?	game/script/script.rpy	1323	l "[what]"
groundhog_escapeFate_myFault_a99c9577	l	Have you ever considered not dating me?	game/script/script.rpy	1324	l "[what]"
escapeFate_myFault_ITriedTo_09b1bc6e		Filler	game/script/script.rpy	1337	"[what]"
escapeFate_myFault_butILoveYou_bb70b177	l	Well, I also like spending time with you...	game/script/script.rpy	1340	l "[what]"
escapeFate_myFault_butILoveYou_5347d31d	l	It would be a shame if we had to sacrifice it all.	game/script/script.rpy	1341	l "[what]"
escapeFate_myFault_butILoveYou_eb6992f9	l	Besides, wheter you would or not do that, I would never know about it or this conversation.	game/script/script.rpy	1342	l "[what]"
escapeFate_myFault_butILoveYou_a106054c	n	Lilith lets out a little laugh.	game/script/script.rpy	1343	n "[what]"
escapeFate_myFault_butILoveYou_8059477d	l	Funny how those things work right?	game/script/script.rpy	1344	l "[what]"
escapeFate_myFault_butILoveYou_c1930a0b	n	Lilith scratches her head.	game/script/script.rpy	1345	n "[what]"
escapeFate_myFault_butILoveYou_bd3ebde5	l	But if all else really fails we might have to consider not seeing eachother again.	game/script/script.rpy	1346	l "[what]"
escapeFate_myFault_butILoveYou_84f8b8e2	n	She lets out a big sigh.	game/script/script.rpy	1347	n "[what]"
escapeFate_myFault_butILoveYou_fcfeb5c8	l	However, I have a feeling that there must be another way to solve our little problem, I'm practically sure of it!	game/script/script.rpy	1348	l "[what]"
escapeFate_myFault_butILoveYou_4a4c93f6	l	If all else fails we'll just have to confront the Moirai themselves!	game/script/script.rpy	1349	l "[what]"
escapeFate_myFault_butILoveYou_f5de7c24	n	She seems to be taking all of this pretty well for a woman who just heard that she dies repeatedly.	game/script/script.rpy	1350	n "[what]"
escapeFate_myFault_didNotTryYet_3fad385d	l	Well, maybe that's worth looking into then even though it's probably quite a long shot.	game/script/script.rpy	1355	l "[what]"
didNotTryYet_neverMeet_cb594d39	n	Lilith rubs her chin for a moment.	game/script/script.rpy	1361	n "[what]"
didNotTryYet_neverMeet_b05a37ee	l	Hmm, I suppose you are right...	game/script/script.rpy	1362	l "[what]"
didNotTryYet_neverMeet_987bc8d5	l	Once you manage to break the loop by not showing up or something like that I wouldn't want to have something to do with you in the first place.	game/script/script.rpy	1363	l "[what]"
didNotTryYet_neverMeet_c3495439	l	Besides, even then I doubt you would be able to convince me about this whole groundhog day thingy.	game/script/script.rpy	1364	l "[what]"
didNotTryYet_neverMeet_a3bb728a	l	You wouldn't be able to relive that moment anymore so your tricks would quite literally be useless 	game/script/script.rpy	1365	l "[what]"
didNotTryYet_neverMeet_3549d77e	n	Lilith looks saddened for a moment before she tries to give you a wide smile, you can tell it's quite forced.	game/script/script.rpy	1366	n "[what]"
didNotTryYet_neverMeet_f324529e	l	You know, I got a feeling that won't be the case so you can always give it a shot if you want.	game/script/script.rpy	1367	l "[what]"
didNotTryYet_neverMeet_1ed8f49c	n	She grows slilent for a moment.	game/script/script.rpy	1368	n "[what]"
didNotTryYet_neverMeet_46bc6329	l	But just in case something does end up happening and causes you to never be able to see me again.	game/script/script.rpy	1369	l "[what]"
didNotTryYet_neverMeet_5b729a37	l	I want you to know that I really liked our time together...	game/script/script.rpy	1371	l "[what]"
groundhog_escapeFate_yourFate_09b1bc6e		Filler	game/script/script.rpy	1376	"[what]"
psychic_auraOfDeath_2a105c77	l	An aura of death? Are you joking?	game/script/script.rpy	1381	l "[what]"
psychic_auraOfDeath_e9b1682a	n	Your serious look tells Lilith you are anything but joking.	game/script/script.rpy	1382	n "[what]"
psychic_auraOfDeath_c219af44	l	Well, thanks for trying to save me, so far you're doing an absolutely fantastic job!	game/script/script.rpy	1383	l "[what]"
psychic_auraOfDeath_8f68e350	l	So, do you think it is over? Did you finally stop that weird aura of death you were speaking of?	game/script/script.rpy	1384	l "[what]"
explanation_stoppedDeath_50a0d734	l	Great, now we can just continue enjoying our date!	game/script/script.rpy	1395	l "[what]"
explanation_stoppedDeath_dbe9277f	n	Lilith gives you a wide smile, you feel like you could beat the universe itself.	game/script/script.rpy	1397	n "[what]"
explanation_stillDying_09b1bc6e		Filler	game/script/script.rpy	1406	"[what]"
psychic_dateToSave_01747f43	l	Seems rather convoluted doesn't it?	game/script/script.rpy	1410	l "[what]"
psychic_dateToSave_778c7288	l	Couldn't you just have found me somewhere else and told me like a week before it would happen?	game/script/script.rpy	1411	l "[what]"
psychic_dateToSave_youWouldNotBelieveMe_6be26cfb	l	Hmm, you made a fair point there, even if I would have believed you I don't think I would have actually been able to remember it when I needed that knowledge.	game/script/script.rpy	1424	l "[what]"
psychic_dateToSave_youWouldNotBelieveMe_9fdc8a43	l	It still sounds like there were better, less convoluted ways to keep me from dying but I'm still really thankfull that you saved my life.	game/script/script.rpy	1425	l "[what]"
psychic_dateToSave_youWouldNotBelieveMe_eddef339	l	We actually cheated death itself, take that death!	game/script/script.rpy	1426	l "[what]"
youwouldntbelieveme_doNotteaseDeath_0d49e774	l	Common, let's celibrate. We just escaped death! Don't be so worried, what's the worst thing that could happen?	game/script/script.rpy	1445	l "[what]"
youwouldntbelieveme_teaseDeath_5d099d84	n	Lilith and you high five eachother, you've won. Congratulatons!	game/script/script.rpy	1453	n "[what]"
psychic_justHelpingOut_ab75450c	l	Wow, that's quite the story. Luckily you somehow felt that because otherwise I'd be dead!	game/script/script.rpy	1458	l "[what]"
psychic_justHelpingOut_d2b7abb2	l	So am I in the clear now?	game/script/script.rpy	1459	l "[what]"
psychic_justHelpingOut_totallySafe_51f54f6d	n	Lilith gives you a thumbs up and plays a few notes on an air gitar.	game/script/script.rpy	1465	n "[what]"
psychic_justHelpingOut_totallySafe_3073ec59	l	We actually did it, that's awesome!	game/script/script.rpy	1466	l "[what]"
psychic_justHelpingOut_totallySafe_ecb2772c	n	Lilith opens her arms and motions to you with her head.	game/script/script.rpy	1467	n "[what]"
psychic_justHelpingOut_totallySafe_084a5951	l	Come and give me a hug [name]	game/script/script.rpy	1468	l "[what]"
prevented_psychic_7dad4c79	l	So what you are saying is that you knew I was going to get shot because you're psychic?	game/script/script.rpy	1476	l "[what]"
prevented_psychic_edde871f	l	I mean, I'm thankful for you saving my life and all but you got to admit that sounds kind of far fetched.	game/script/script.rpy	1477	l "[what]"
prevented_psychic_c7e59f5b	l	Do you have any proof to maybe show you're a psychic?	game/script/script.rpy	1478	l "[what]"
prevented_psychic_19b885eb	l	So what you are saying is that you knew I was allergic to something in this dish because you are psychic?	game/script/script.rpy	1480	l "[what]"
prevented_psychic_9506e6e2	l	Well unless you got any proof I'm not even sure if I'm really allergic to that Peking duck in the first place so you got to admit that this sounds very weird.	game/script/script.rpy	1481	l "[what]"
prevented_psychic_b11b78f0	l	So what you are saying is that you knew I was going to be skewered by a marlin because you are psychic?	game/script/script.rpy	1483	l "[what]"
prevented_psychic_edde871f_1	l	I mean, I'm thankful for you saving my life and all but you got to admit that sounds kind of far fetched.	game/script/script.rpy	1484	l "[what]"
prevented_psychic_c7e59f5b_1	l	Do you have any proof to maybe show you're a psychic?	game/script/script.rpy	1485	l "[what]"
prevented_silent_3c61c9cf		Filler, make her weirded out by your silence.	game/script/script.rpy	1495	"[what]"
explanation_noTimeToExplain_13eb44d7	n	You run through the exit of the restaurant and brace yourself for the impact of a speeding car.	game/script/script.rpy	1505	n "[what]"
explanation_noTimeToExplain_a0c0b35e	n	Nothing happens, the police indeed managed to take care of the drunk driver.	game/script/script.rpy	1506	n "[what]"
explanation_noTimeToExplain_e5c14080	n	Lilith and you continue to run as if death itself is chasing you.	game/script/script.rpy	1507	n "[what]"
explanation_noTimeToExplain_a427de46	n	Lilith is still very confused but she can feel the fear that is running through your body and she fears whatever made you so scared to begin with.	game/script/script.rpy	1508	n "[what]"
explanation_noTimeToExplain_d7fb45b7	n	As you are running along the side of an empty street you suddenly hear the screeching of wheels and loud laughter.	game/script/script.rpy	1509	n "[what]"
explanation_noTimeToExplain_82d701bb	n	As you look behind you you see a bus full with elderly people coming straight towards you and her, you manage to jump away from it just as it would've hit you but Lilith ofcourse doesn't.	game/script/script.rpy	1510	n "[what]"
explanation_noTimeToExplain_89aa535f	n	You know what you have to do, you've come too far to just give up now.	game/script/script.rpy	1511	n "[what]"
explanation_noTimeToExplain_526d0d18	n	You retry.	game/script/script.rpy	1512	n "[what]"
explanation_noTimeToExplain_76f16212	n	This time you manage to push Lilith away just as she would get hit by the bus, you both make it out alive and well.	game/script/script.rpy	1513	n "[what]"
explanation_noTimeToExplain_4240e2af	n	When she gets back up you both continue running, as if you were trying to escape fate.	game/script/script.rpy	1514	n "[what]"
explanation_noTimeToExplain_d2136769	n	Just moments after the first death you prevented you can see a truck coming towards you at full speed, Lilith doesn't make it once again.	game/script/script.rpy	1515	n "[what]"
explanation_noTimeToExplain_609db748	n	You curse at the skies, trying to reach the one responsible for Lilith's countless deaths himself.	game/script/script.rpy	1516	n "[what]"
explanation_noTimeToExplain_526d0d18_1	n	You retry.	game/script/script.rpy	1517	n "[what]"
explanation_noTimeToExplain_eb84997d	n	This time Lilith makes it out alive, you've done these things so many times it almost just seems like you're back in an instant, time is blending together.	game/script/script.rpy	1518	n "[what]"
explanation_noTimeToExplain_45b1820a	n	Lilith and you continue running untill you hear the sound of thunder, lightening strikes closer to Abigail then you like but she seems to escape unharmed.	game/script/script.rpy	1519	n "[what]"
explanation_noTimeToExplain_3c32a74b	n	That's when you notice oil leaking from the crashed truck, it's set ablaze by the lightening.	game/script/script.rpy	1520	n "[what]"
explanation_noTimeToExplain_da3aa218	n	The fire tries to consume her, the hungry flames don't let off until she is beyond saving.	game/script/script.rpy	1521	n "[what]"
explanation_noTimeToExplain_7cf4ddac	n	You retry once again.	game/script/script.rpy	1522	n "[what]"
explanation_noTimeToExplain_cfe637ca	n	You lead Lilith to a diverging street where the oil and the truck shouldn't be a problem.	game/script/script.rpy	1523	n "[what]"
explanation_noTimeToExplain_b8188e95	n	As Lilith and you are running once again you can feel a terrible trembling coming from the ground.	game/script/script.rpy	1524	n "[what]"
explanation_noTimeToExplain_00bcaf34	n	It feels like an earthquake but it's far stronger that any earthquake you've ever gone through.	game/script/script.rpy	1525	n "[what]"
explanation_noTimeToExplain_5c4ecad8	n	It also doesn't last as long as the earthquakes usually do, you feel thankful when the earth stops trembling and Lilith is still left unharmed.	game/script/script.rpy	1526	n "[what]"
explanation_noTimeToExplain_5cf2e780	n	However, you thought she was safe too soon and a safety hazard of a building that shouldn't have been built in the first place collapses in on her.	game/script/script.rpy	1527	n "[what]"
explanation_noTimeToExplain_5a51b81b	n	Retry. Retry. Retry.	game/script/script.rpy	1528	n "[what]"
explanation_noTimeToExplain_395e5c22	n	This time Lilith and you make it to your car which was parked a few streets away from the restaurant, you decided that it would be the best plan to just get away from this village as fast as you can.	game/script/script.rpy	1529	n "[what]"
explanation_noTimeToExplain_19a5c6e4	n	As you are driving away from the village you finally arrive at a bigger city, maybe you and Lilith will be safe here?	game/script/script.rpy	1530	n "[what]"
explanation_noTimeToExplain_fcde01a6	n	You look at Lilith for a moment, just hoping that death will have mercy on her.	game/script/script.rpy	1531	n "[what]"
explanation_noTimeToExplain_e6944f43	n	Suddenly you hear a cacophony of animal sounds, as you look in the side mirrors of your car you can see a swarm of animals running towards your direction.	game/script/script.rpy	1532	n "[what]"
explanation_noTimeToExplain_e935b7bf	n	You try to go as fast as you can but then you realize something.	game/script/script.rpy	1533	n "[what]"
explanation_noTimeToExplain_bb0e1853	n	You forgot to fill up your car, just as you realize that it abruptly stops, you try to persuade the car into going a tad further but your efforts are futile.	game/script/script.rpy	1534	n "[what]"
explanation_noTimeToExplain_d927da00	n	The animals run on top of your car, now this isn't a problem except that there were also elephants among those animals.	game/script/script.rpy	1535	n "[what]"
explanation_noTimeToExplain_f4f50f44	n	Sigh, retry.	game/script/script.rpy	1536	n "[what]"
explanation_noTimeToExplain_6ff20689	n	Now you've made sure to gas up your car for the inevitable chase scene, as you are driving away as fast as you can from the animals, more buildings start to collapse, now even the sturdier looking ones are doing so.	game/script/script.rpy	1537	n "[what]"
explanation_noTimeToExplain_03b8cb82	n	These scenarios are becoming more and more unjustified, you shake your head and try to focus on getting Lilith alive and well out of this mess.	game/script/script.rpy	1538	n "[what]"
explanation_noTimeToExplain_d948f049	l	Listen, I really don't think we are safe here. Even if we make it out of this city, where are we going to go then?	game/script/script.rpy	1539	l "[what]"
explanation_noTimeToExplain_24a92211	l	It's not like we can just leave this planet so death will always follow me.	game/script/script.rpy	1540	l "[what]"
explanation_noTimeToExplain_ddba4744	l	Lilith has given you the greatest idea, you give her a kiss on the lips and tell her she is genious.	game/script/script.rpy	1541	l "[what]"
explanation_noTimeToExplain_33695f66	l	Oh I wouldn't know about that. But how are we supposed to get in space?	game/script/script.rpy	1542	l "[what]"
explanation_noTimeToExplain_e84b3aa6	l	You stop the car for a moment, waiting for death to cath up with both of you, and it sure does so fast.	game/script/script.rpy	1543	l "[what]"
explanation_noTimeToExplain_043bd68e	n	Retry, this could be it!	game/script/script.rpy	1544	n "[what]"
explanation_noTimeToExplain_8f5d946b	n	This time you don't leave the village, instead you remember the ufo that is hidden in Kokiri forest. Maybe you could use it to escape.	game/script/script.rpy	1545	n "[what]"
explanation_noTimeToExplain_2717199b	n	Eventually you find it, you and Lilith climb inside it.	game/script/script.rpy	1546	n "[what]"
explanation_noTimeToExplain_f64037f1	n	However, an onslaught of buttons, levers and contraptions you can't identify await you.	game/script/script.rpy	1547	n "[what]"
explanation_noTimeToExplain_311d7065	n	I'll retry untill I get it right!	game/script/script.rpy	1548	n "[what]"
explanation_noTimeToExplain_3b8f5b28	n	After about a hundred or so attempts you manage to take of with the spaceship without plummeting to your death instantly.	game/script/script.rpy	1549	n "[what]"
explanation_noTimeToExplain_1aaa678c	n	As you and Lilith take of into space you can see the sun absorbing the earth, you know that that should've happened like a million or so years later but it happened now. These deaths are really getting out of hand aren't they?	game/script/script.rpy	1550	n "[what]"
explanation_noTimeToExplain_e05fbbc9	n	Suddenly you are hit by a speeding ufo, yes, they also have drunk drivers in space, deal with it.	game/script/script.rpy	1551	n "[what]"
explanation_noTimeToExplain_ae3cbb24	n	Retry. Retry. Retry and retry once again.	game/script/script.rpy	1552	n "[what]"
explanation_noTimeToExplain_8b18af44	n	Everything starts to blend together even more, sometimes you're not even sure if you are actually progressing in the story or not.	game/script/script.rpy	1553	n "[what]"
explanation_noTimeToExplain_798cf6e3	n	Death by colliding stars.	game/script/script.rpy	1554	n "[what]"
explanation_noTimeToExplain_cd9353f9	n	Retry.	game/script/script.rpy	1555	n "[what]"
explanation_noTimeToExplain_b1f033a0	n	Death by a storm of asteroïds.	game/script/script.rpy	1556	n "[what]"
explanation_noTimeToExplain_cd9353f9_1	n	Retry.	game/script/script.rpy	1557	n "[what]"
explanation_noTimeToExplain_63af5acb	n	Death by crashlanding on a planet.	game/script/script.rpy	1558	n "[what]"
explanation_noTimeToExplain_cd9353f9_2	n	Retry.	game/script/script.rpy	1559	n "[what]"
explanation_noTimeToExplain_b918251b	n	The universe grows calm for a moment, it seems like you got through the constant barrage of deaths.	game/script/script.rpy	1560	n "[what]"
